date,open,high,low,close,volume,currency
2017-09-05,0.001879,0.002061,0.001708,0.002023,169336.26,Dogecoin
2017-09-06,0.002023,0.002122,0.0019,0.002031,386922.0,Dogecoin
2017-09-07,0.002031,0.002098,0.001954,0.002,777363.52,Dogecoin
2017-09-08,0.002,0.002042,0.001713,0.0018,765524.28,Dogecoin
2017-09-09,0.0018,0.001872,0.001672,0.001728,786875.41,Dogecoin
2017-09-10,0.001728,0.001738,0.0014,0.001544,802311.58,Dogecoin
2017-09-11,0.001544,0.001596,0.00147,0.001522,751232.5,Dogecoin
2017-09-12,0.001522,0.001689,0.001457,0.001493,863950.5,Dogecoin
2017-09-13,0.001493,0.001507,0.001299,0.001404,911997.2,Dogecoin
2017-09-14,0.001404,0.001489,0.00095,0.000953,638397.99,Dogecoin
2017-09-15,0.000953,0.00103,0.000669,0.000965,292568.9,Dogecoin
2017-09-16,0.000965,0.00102,0.00081,0.000914,223264.71,Dogecoin
2017-09-17,0.000914,0.000918,0.000786,0.000865,402838.47,Dogecoin
2017-09-18,0.000865,0.00099,0.000865,0.00094,98161.69,Dogecoin
2017-09-19,0.00094,0.001252,0.00084,0.000876,56535.76,Dogecoin
2017-09-20,0.000876,0.0009697,0.0008151,0.000838,248422.14,Dogecoin
2017-09-21,0.000838,0.000848,0.0007171,0.000776,445439.95,Dogecoin
2017-09-22,0.000776,0.000793,0.00069,0.000774,354421.42,Dogecoin
2017-09-23,0.000774,0.000965,0.000757,0.000944,422903.01,Dogecoin
2017-09-24,0.000944,0.00099,0.0008541,0.00089,435882.04,Dogecoin
2017-09-25,0.00089,0.001224,0.000881,0.001146,138368.69,Dogecoin
2017-09-26,0.001146,0.001201,0.001045,0.00115,19807.46,Dogecoin
2017-09-27,0.00115,0.001283,0.001123,0.001159,50597.62,Dogecoin
2017-09-28,0.001159,0.001239,0.001061,0.001109,288195.68,Dogecoin
2017-09-29,0.001109,0.001121,0.000988,0.001089,660008.64,Dogecoin
2017-09-30,0.001089,0.001171,0.001084,0.001168,437815.03,Dogecoin
2017-10-01,0.001168,0.001169,0.0009,0.001076,614996.19,Dogecoin
2017-10-02,0.001076,0.001112,0.001042,0.001051,398464.86,Dogecoin
2017-10-03,0.001051,0.001077,0.00099,0.001023,528532.48,Dogecoin
2017-10-04,0.001023,0.001098,0.001004,0.001014,442771.05,Dogecoin
2017-10-05,0.001014,0.001033,0.000958,0.001007,299918.43,Dogecoin
2017-10-06,0.001007,0.001046,0.000979,0.001024,359863.92,Dogecoin
2017-10-07,0.001024,0.001048,0.000999,0.001042,149057.06,Dogecoin
2017-10-08,0.001042,0.001071,0.001028,0.00106,20704.33,Dogecoin
2017-10-09,0.00106,0.00106,0.000961,0.000976,195722.5,Dogecoin
2017-10-10,0.000976,0.001027,0.000956,0.0009988,258548.2,Dogecoin
2017-10-11,0.0009988,0.00105,0.000975,0.001036,337112.45,Dogecoin
2017-10-12,0.001036,0.001091,0.00103,0.001051,362179.37,Dogecoin
2017-10-13,0.001051,0.001087,0.000984,0.00102,431826.31,Dogecoin
2017-10-14,0.00102,0.001116,0.001009,0.001067,358953.55,Dogecoin
2017-10-15,0.001067,0.001099,0.00099,0.001079,353153.44,Dogecoin
2017-10-16,0.00108,0.001169,0.00103,0.001152,1549044.48,Dogecoin
2017-10-17,0.001151,0.001155,0.001056,0.001066,4556633.43,Dogecoin
2017-10-18,0.001066,0.00109,0.000981,0.001055,792803.66,Dogecoin
2017-10-19,0.001052,0.001079,0.001038,0.001069,782803.23,Dogecoin
2017-10-20,0.001069,0.001083,0.00102,0.001037,1174983.23,Dogecoin
2017-10-21,0.00104,0.001055,0.000932,0.00098,914133.64,Dogecoin
2017-10-22,0.00098,0.00106,0.00096,0.001016,914720.64,Dogecoin
2017-10-23,0.001013,0.001046,0.000966,0.00101,612908.55,Dogecoin
2017-10-24,0.00101,0.001117,0.00095,0.00106,285002.78,Dogecoin
2017-10-25,0.00106,0.0011,0.001001,0.001079,109133.09,Dogecoin
2017-10-26,0.001079,0.001083,0.001019,0.00106,150414.14,Dogecoin
2017-10-27,0.00106,0.00107,0.00102,0.001042,302661.82,Dogecoin
2017-10-28,0.001042,0.001048,0.000991,0.001014,88263.47,Dogecoin
2017-10-29,0.001014,0.001182,0.001,0.001181,129386.83,Dogecoin
2017-10-30,0.001181,0.001182,0.0011,0.00116,182980.31,Dogecoin
2017-10-31,0.00116,0.001178,0.001066,0.00115,455550.49,Dogecoin
2017-11-01,0.001147,0.00118,0.00109,0.001125,380421.5,Dogecoin
2017-11-02,0.001125,0.00116,0.001045,0.00112,490470.48,Dogecoin
2017-11-03,0.00112,0.001158,0.001091,0.001133,465834.16,Dogecoin
2017-11-04,0.001133,0.001194,0.001107,0.001179,459674.51,Dogecoin
2017-11-05,0.001179,0.001225,0.001151,0.001165,447766.31,Dogecoin
2017-11-06,0.001169,0.00121,0.001092,0.001143,471334.54,Dogecoin
2017-11-07,0.001143,0.00119,0.001136,0.001168,416584.63,Dogecoin
2017-11-08,0.001169,0.001239,0.001132,0.001193,868813.8,Dogecoin
2017-11-09,0.001191,0.0014,0.001173,0.001385,929272.09,Dogecoin
2017-11-10,0.001392,0.0014,0.00113,0.001158,306339.42,Dogecoin
2017-11-11,0.001158,0.00123,0.001125,0.001171,387142.69,Dogecoin
2017-11-12,0.001172,0.001172,0.001023,0.00106,552327.8,Dogecoin
2017-11-13,0.00106,0.0012,0.001048,0.001161,666866.11,Dogecoin
2017-11-14,0.001162,0.0012,0.001129,0.00117,945004.48,Dogecoin
2017-11-15,0.001171,0.001326,0.00117,0.001295,752383.52,Dogecoin
2017-11-16,0.001295,0.001392,0.001266,0.00132,784614.39,Dogecoin
2017-11-17,0.001353,0.001368,0.001208,0.001299,779682.05,Dogecoin
2017-11-18,0.001298,0.001332,0.001255,0.00132,511644.49,Dogecoin
2017-11-19,0.00132,0.001362,0.001302,0.001359,16416.95,Dogecoin
2017-11-20,0.001362,0.0014,0.001283,0.001373,523113.21,Dogecoin
2017-11-21,0.001373,0.001494,0.00128,0.001376,950797.6,Dogecoin
2017-11-22,0.001376,0.002082,0.001356,0.001843,1123133.03,Dogecoin
2017-11-23,0.001837,0.002448,0.001642,0.001911,925059.59,Dogecoin
2017-11-24,0.001905,0.002,0.001731,0.001899,805838.43,Dogecoin
2017-11-25,0.001903,0.002079,0.00177,0.002074,842618.37,Dogecoin
2017-11-26,0.002074,0.002147,0.001847,0.001954,793432.1,Dogecoin
2017-11-27,0.001956,0.002028,0.001851,0.001965,1350868.14,Dogecoin
2017-11-28,0.001965,0.00236,0.001925,0.00236,1356125.98,Dogecoin
2017-11-29,0.00236,0.0027,0.001909,0.002044,1609014.02,Dogecoin
2017-11-30,0.002043,0.002408,0.001835,0.002053,1066563.96,Dogecoin
2017-12-01,0.002053,0.00224,0.001971,0.002127,1206482.14,Dogecoin
2017-12-02,0.002127,0.002172,0.002041,0.002073,974472.73,Dogecoin
2017-12-03,0.002073,0.002339,0.001978,0.002186,1445020.96,Dogecoin
2017-12-04,0.002186,0.00245,0.002131,0.002437,1154358.42,Dogecoin
2017-12-05,0.002439,0.00265,0.002394,0.002463,1190202.32,Dogecoin
2017-12-06,0.002467,0.0026,0.002202,0.002586,1314874.81,Dogecoin
2017-12-07,0.002586,0.002778,0.00238,0.002666,1354981.87,Dogecoin
2017-12-08,0.002666,0.00286,0.002304,0.002698,1339184.64,Dogecoin
2017-12-09,0.002692,0.00273,0.002221,0.002562,1232285.43,Dogecoin
2017-12-10,0.002564,0.002686,0.002201,0.002524,1205579.49,Dogecoin
2017-12-11,0.002519,0.0028,0.002377,0.002646,1141512.34,Dogecoin
2017-12-12,0.002646,0.003434,0.00258,0.003127,1346969.77,Dogecoin
2017-12-13,0.003126,0.0039,0.00301,0.003387,1583300.13,Dogecoin
2017-12-14,0.003382,0.003899,0.003301,0.003609,1124268.4,Dogecoin
2017-12-15,0.003591,0.00375,0.003417,0.003658,1369727.87,Dogecoin
2017-12-16,0.003659,0.0068,0.00361,0.005641,1710949.2,Dogecoin
2017-12-17,0.005634,0.007804,0.005306,0.005841,1868866.75,Dogecoin
2017-12-18,0.005841,0.007,0.005582,0.00627,1532996.49,Dogecoin
2017-12-19,0.00627,0.0067,0.005222,0.005409,1669542.24,Dogecoin
2017-12-20,0.005409,0.006998,0.004529,0.006376,1742617.2,Dogecoin
2017-12-21,0.006392,0.008765,0.006112,0.0075,1901278.71,Dogecoin
2017-12-22,0.007496,0.007619,0.004282,0.006071,1766062.51,Dogecoin
2017-12-23,0.006071,0.00787,0.005682,0.006951,1636090.12,Dogecoin
2017-12-24,0.006949,0.008583,0.005503,0.008356,1905748.61,Dogecoin
2017-12-25,0.008356,0.01102,0.008124,0.008643,2146863.56,Dogecoin
2017-12-26,0.008648,0.009686,0.008,0.009379,1681858.73,Dogecoin
2017-12-27,0.009332,0.0096,0.00809,0.008843,1470283.99,Dogecoin
2017-12-28,0.008861,0.008869,0.007221,0.008247,1301542.77,Dogecoin
2017-12-29,0.008244,0.00945,0.007577,0.009223,1678535.57,Dogecoin
2017-12-30,0.009228,0.0094,0.00699,0.007672,1412718.68,Dogecoin
2017-12-31,0.007672,0.0091,0.0075,0.008927,1585997.42,Dogecoin
2018-01-01,0.008927,0.00899,0.007961,0.008691,1600559.36,Dogecoin
2018-01-02,0.008678,0.009878,0.008316,0.008961,2095180.01,Dogecoin
2018-01-03,0.009,0.009345,0.00834,0.009218,2039228.21,Dogecoin
2018-01-04,0.009205,0.0103,0.008561,0.009613,1624513.81,Dogecoin
2018-01-05,0.009613,0.01395,0.009434,0.01264,2550998.12,Dogecoin
2018-01-06,0.01255,0.0175,0.01201,0.01464,3405126.76,Dogecoin
2018-01-07,0.01463,0.019,0.014,0.017,3612069.81,Dogecoin
2018-01-08,0.017,0.02121,0.01303,0.01472,2862804.45,Dogecoin
2018-01-09,0.01477,0.01607,0.012,0.0131,2279690.78,Dogecoin
2018-01-10,0.0131,0.01363,0.01052,0.01283,1863439.45,Dogecoin
2018-01-11,0.01287,0.015,0.0101,0.01119,2281152.18,Dogecoin
2018-01-12,0.01119,0.01323,0.0107,0.01257,1517622.93,Dogecoin
2018-01-13,0.01269,0.0134,0.01164,0.01226,1883955.87,Dogecoin
2018-01-14,0.01226,0.01256,0.01056,0.01124,1813745.83,Dogecoin
2018-01-15,0.01124,0.01145,0.009678,0.00973,1596091.19,Dogecoin
2018-01-16,0.009701,0.009757,0.005549,0.006551,2008369.6,Dogecoin
2018-01-17,0.006562,0.0085,0.0054,0.007626,1380995.03,Dogecoin
2018-01-18,0.007623,0.009311,0.007051,0.00753,1477962.98,Dogecoin
2018-01-19,0.007538,0.0087,0.007,0.007787,1005759.85,Dogecoin
2018-01-20,0.007779,0.008654,0.0076,0.008355,1262380.64,Dogecoin
2018-01-21,0.008359,0.008385,0.006751,0.006982,1217331.18,Dogecoin
2018-01-22,0.006982,0.0077,0.0061,0.00665,1187214.63,Dogecoin
2018-01-23,0.00665,0.007492,0.0059,0.00662,1161249.41,Dogecoin
2018-01-24,0.006609,0.007251,0.006365,0.007251,1193971.41,Dogecoin
2018-01-25,0.007249,0.008176,0.007038,0.007483,769119.33,Dogecoin
2018-01-26,0.007485,0.008295,0.006506,0.007151,1164489.82,Dogecoin
2018-01-27,0.007151,0.0075,0.006657,0.007383,1014172.34,Dogecoin
2018-01-28,0.007383,0.008137,0.00726,0.00761,935953.58,Dogecoin
2018-01-29,0.007627,0.00765,0.006868,0.006945,940553.65,Dogecoin
2018-01-30,0.00698,0.007017,0.005507,0.006006,1070109.49,Dogecoin
2018-01-31,0.006006,0.006298,0.005613,0.005942,1046877.68,Dogecoin
2018-02-01,0.005957,0.006085,0.004806,0.00505,1127999.84,Dogecoin
2018-02-02,0.00505,0.005062,0.003258,0.004489,972172.94,Dogecoin
2018-02-03,0.004493,0.005601,0.00419,0.00514,844470.72,Dogecoin
2018-02-04,0.005142,0.005331,0.004148,0.00433,887847.56,Dogecoin
2018-02-05,0.00433,0.00453,0.00338,0.003506,866042.48,Dogecoin
2018-02-06,0.003506,0.004518,0.002902,0.004439,990611.3,Dogecoin
2018-02-07,0.004432,0.004781,0.003908,0.004285,881633.93,Dogecoin
2018-02-08,0.004285,0.004854,0.004255,0.00457,835466.69,Dogecoin
2018-02-09,0.00459,0.00503,0.0044,0.004993,742245.28,Dogecoin
2018-02-10,0.004993,0.005541,0.004605,0.005,800545.09,Dogecoin
2018-02-11,0.005,0.005298,0.004543,0.004925,714749.59,Dogecoin
2018-02-12,0.004925,0.00557,0.004925,0.005536,680211.39,Dogecoin
2018-02-13,0.005531,0.005808,0.00512,0.005672,662463.09,Dogecoin
2018-02-14,0.005665,0.006992,0.005645,0.006689,1044501.85,Dogecoin
