Date,Open,High,Low,Close,Adj Close,Volume
2012-09-03,55.809525,56.523808,55.428570,56.095238,38.673950,453257
2012-09-04,56.285713,56.476189,55.000000,55.333332,38.148663,667111
2012-09-05,55.047619,55.857143,54.476189,55.523808,38.279984,750793
2012-09-06,55.571426,57.095238,55.571426,56.904762,39.232059,715139
2012-09-07,57.190475,58.952381,57.142857,58.523808,40.348282,1256736
2012-09-10,58.904762,59.904762,58.285713,58.666664,40.446777,961700
2012-09-11,58.571426,59.000000,58.142857,59.000000,40.676586,617449
2012-09-12,59.142857,59.714287,58.619045,59.000000,40.676586,604286
2012-09-13,59.000000,59.190475,58.238094,58.619045,40.413948,637336
2012-09-14,59.476189,61.142857,58.952381,60.523808,41.727154,1724765
2012-09-17,60.476189,60.809525,60.000000,60.238094,41.530167,698226
2012-09-18,59.666664,59.952381,58.761906,59.523808,41.037724,743583
2012-09-19,60.476189,60.857143,60.285713,60.714287,41.858475,1602762
2012-09-20,60.476189,61.000000,60.047619,60.714287,41.858475,728679
2012-09-21,61.238094,61.619045,60.523808,60.571426,41.759983,2297214
2012-09-24,60.476189,60.809525,59.714287,60.142857,41.464508,855426
2012-09-25,60.333332,60.428570,59.238094,59.952381,41.333191,759378
2012-09-26,59.333332,59.571426,58.095238,58.285713,40.184132,937349
2012-09-27,58.333332,58.666664,57.809525,58.047619,40.019981,612890
2012-09-28,58.238094,58.571426,57.047619,57.047619,39.330547,1098140
2012-10-01,56.952381,58.428570,56.952381,58.095238,40.052818,631195
2012-10-02,57.571426,58.809525,57.523808,58.428570,40.282627,755113
2012-10-03,58.428570,59.619045,58.428570,58.952381,40.643757,910782
2012-10-04,59.047619,59.571426,58.523808,59.333332,40.906395,753867
2012-10-05,59.714287,60.428570,59.476189,60.238094,41.530167,922453
2012-10-08,60.571426,61.428570,60.095238,60.857143,41.956963,997365
2012-10-09,61.095238,61.142857,60.095238,60.333332,41.595837,713641
2012-10-10,60.190475,60.714287,59.857143,60.142857,41.464508,768965
2012-10-11,59.809525,61.095238,59.809525,60.571426,41.759983,596195
2012-10-12,60.476189,61.000000,60.190475,60.238094,41.530167,630822
2012-10-15,60.190475,60.952381,60.095238,60.380951,41.628662,678749
2012-10-16,60.857143,61.428570,60.619045,61.238094,42.219612,888717
2012-10-17,61.190475,62.142857,61.095238,62.000000,42.744892,954030
2012-10-18,62.285713,62.857143,61.761906,62.190475,42.876202,824791
2012-10-19,62.095238,62.619045,61.952381,62.238094,42.909042,775678
2012-10-22,62.285713,62.761906,61.857143,62.000000,42.744892,410994
2012-10-23,61.904762,62.095238,60.619045,60.761906,41.891308,843849
2012-10-24,60.666664,61.142857,60.000000,60.476189,41.694324,741895
2012-10-25,60.476189,61.285713,60.428570,60.619045,41.792812,553486
2012-10-26,60.333332,61.000000,60.000000,60.619045,41.792812,507809
2012-10-29,60.380951,60.761906,60.047619,60.619045,41.792812,483509
2012-10-30,60.476189,61.047619,60.476189,60.666664,41.825642,425947
2012-10-31,60.857143,61.333332,60.476189,60.523808,41.727154,449259
2012-11-01,60.190475,62.047619,60.190475,62.047619,42.777718,825554
2012-11-02,61.904762,62.857143,61.714287,62.666664,43.204506,814539
2012-11-05,62.238094,63.000000,62.238094,62.619045,43.171680,574575
2012-11-06,62.380951,62.904762,62.190475,62.380951,43.007534,766805
2012-11-07,61.619045,62.285713,60.619045,60.857143,41.956963,1216106
2012-11-08,61.000000,61.476189,60.761906,61.047619,42.088284,673940
2012-11-09,60.714287,60.952381,60.047619,60.809525,41.924137,859164
2012-11-12,60.619045,60.904762,60.142857,60.285713,41.563004,501919
2012-11-13,59.952381,60.619045,59.428570,60.428570,41.661491,736086
2012-11-14,60.190475,60.523808,59.238094,59.523808,41.037724,899552
2012-11-15,59.095238,59.380951,58.714287,58.714287,40.479603,702984
2012-11-16,58.571426,59.000000,57.809525,58.000000,39.987156,894123
